arm,node,role,attack_start_s,t_s,trust
zero_trust,srv8,onoff,50,219.698,0.744300
zero_trust,srv8,onoff,50,220.871,0.620100
zero_trust,srv8,onoff,50,222.016,0.620100
zero_trust,srv8,onoff,50,223.214,0.620100
zero_trust,srv8,onoff,50,224.363,0.620100
zero_trust,srv8,onoff,50,225.557,0.620100
zero_trust,srv8,onoff,50,226.919,0.620100
zero_trust,srv8,onoff,50,228.007,0.620100
zero_trust,srv8,onoff,50,229.524,0.620100
zero_trust,srv8,onoff,50,230.761,0.620100
zero_trust,srv8,onoff,50,231.913,0.772800
zero_trust,srv8,onoff,50,233.094,0.808000
zero_trust,srv8,onoff,50,234.627,0.798500
zero_trust,srv8,onoff,50,235.696,0.801500
zero_trust,srv8,onoff,50,236.969,0.813800
zero_trust,srv8,onoff,50,239.129,0.631600
zero_trust,srv8,onoff,50,240.329,0.631600
zero_trust,srv8,onoff,50,241.577,0.631600
zero_trust,srv8,onoff,50,242.656,0.631600
zero_trust,srv8,onoff,50,243.791,0.631600
zero_trust,srv8,onoff,50,245.024,0.631600
zero_trust,srv8,onoff,50,246.360,0.631600
zero_trust,srv8,onoff,50,247.564,0.631600
zero_trust,srv8,onoff,50,248.707,0.631600
zero_trust,srv8,onoff,50,249.871,0.575000
zero_trust,srv8,onoff,50,251.098,0.584900
zero_trust,srv8,onoff,50,252.228,0.584900
zero_trust,srv8,onoff,50,253.539,0.808600
zero_trust,srv8,onoff,50,254.681,0.796300
zero_trust,srv8,onoff,50,255.902,0.803900
zero_trust,srv8,onoff,50,257.108,0.807000
zero_trust,srv8,onoff,50,258.353,0.815400
zero_trust,srv8,onoff,50,259.583,0.815400
zero_trust,srv8,onoff,50,260.827,0.815400
zero_trust,srv8,onoff,50,261.992,0.815400
zero_trust,srv8,onoff,50,263.300,0.815400
zero_trust,srv8,onoff,50,264.383,0.815400
zero_trust,srv8,onoff,50,265.542,0.815400
zero_trust,srv8,onoff,50,266.821,0.815400
zero_trust,srv8,onoff,50,267.916,0.815400
zero_trust,srv8,onoff,50,269.434,0.815400
zero_trust,srv8,onoff,50,270.562,0.815400
zero_trust,srv8,onoff,50,272.747,0.631700
zero_trust,srv8,onoff,50,273.857,0.784100
zero_trust,srv8,onoff,50,275.016,0.803000
zero_trust,srv8,onoff,50,276.237,0.798500
zero_trust,srv8,onoff,50,277.545,0.806500
zero_trust,srv8,onoff,50,278.723,0.801100
zero_trust,srv8,onoff,50,279.840,0.807500
zero_trust,srv8,onoff,50,281.024,0.712000
zero_trust,srv8,onoff,50,282.270,0.712000
zero_trust,srv8,onoff,50,283.545,0.705000
zero_trust,srv8,onoff,50,284.866,0.705000
zero_trust,srv8,onoff,50,286.017,0.705000
zero_trust,srv8,onoff,50,287.268,0.705000
zero_trust,srv8,onoff,50,288.352,0.705000
zero_trust,srv8,onoff,50,289.663,0.705000
zero_trust,srv8,onoff,50,290.798,0.729400
zero_trust,srv8,onoff,50,291.878,0.580900
zero_trust,srv8,onoff,50,293.059,0.562300
zero_trust,srv8,onoff,50,294.168,0.562300
zero_trust,srv8,onoff,50,295.545,0.562300
zero_trust,srv8,onoff,50,296.712,0.775800
zero_trust,srv8,onoff,50,297.762,0.813500
zero_trust,srv8,onoff,50,299.035,0.803300
zero_trust,srv8,onoff,50,300.109,0.422800
zero_trust,srv8,onoff,50,301.190,0.422800
zero_trust,srv8,onoff,50,302.403,0.422800
zero_trust,srv8,onoff,50,303.544,0.422800
zero_trust,srv8,onoff,50,305.704,0.422800
zero_trust,srv8,onoff,50,306.812,0.422800
zero_trust,srv8,onoff,50,307.904,0.422800
zero_trust,srv8,onoff,50,309.042,0.422800
